model,region,scenario,unit,variable,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Unknown,HND,Historical,"national currency, constant prices",GDP,37.043847745381484,37.96994393901602,37.438364723869796,37.10141944135497,38.696780477333235,40.322045257381234,40.604299574182896,43.04055754863387,45.02042319587103,46.95630139329349,47.00325769468677,48.554365198611436,51.27340964973368,54.452361048017174,53.74448035439295,55.94800404892305,57.96213219468429,60.8602388044185,62.62518572974663,62.18680942963841,66.726446518002,68.52806057398806,71.1321268757996,74.33307258521057,78.94172308549363,83.75716819370874,89.28514129449351,94.82082005475212,98.80329449705171,96.43201542912247,100.0,103.8,108.05579999999999,111.08136239999999,114.52488463439998,118.87683025050718,123.51302663027695,129.44165190853025,134.36043468105441,137.98816641744287,125.56923143987302,141.26538536985714,146.6334700139117,151.7656414643986,157.22920455711696,163.04668512573028,169.40550584563374,176.01232057361344,182.87680107598436,190.00899631794775,197.4193471743477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,HUN,Historical,"national currency, constant prices",GDP,70.20801269667672,72.24404506488034,74.266878326697,74.78674647498387,76.80598862980843,76.575570663919,77.72420422387778,80.91089659705676,80.8299857004597,81.39579560036292,78.54694275435021,69.19985656658254,67.05466101301847,66.65233304694037,68.58525070530163,70.29988197293417,70.3701818549071,72.55165749240922,75.38117213461318,77.71798847078618,81.21529795197155,84.54512516800237,88.51874605089847,92.1480146389853,96.5711193416566,100.62710635400617,104.65219060816642,104.86149498938275,106.01497143426595,98.91196834817013,100.0,101.89999999999999,100.47339999999998,102.38239459999997,106.68245517319997,110.73638846978157,113.28332540458653,118.15450839698374,124.53485185042088,130.26345503554023,124.14107264886984,132.95508880693959,137.87442709279634,142.83790646813702,147.98007110098996,152.8634134473226,157.29645243729496,161.5434566531019,165.90512998273564,170.3845684922695,174.98495184156076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ISL,Historical,"national currency, constant prices",GDP,44.90933913858079,46.840440721539764,47.87093041741364,46.81776994823054,48.73729851610799,50.34562936713955,53.51740401726934,58.066383358737234,58.0083169753785,58.18234192630463,58.880530029420285,58.762768969361446,56.76483482440315,57.502777677120385,59.57287767349672,59.63245055117021,62.37554327652404,65.99332478656244,70.87683082076806,73.71190405359879,77.39749925627873,80.49339922652989,80.97635962188907,82.67686317394873,89.12565850151674,94.56232367010925,100.51975006132612,109.06392881653883,111.4633352505027,102.88065843621399,100.0,101.8,102.91979999999998,107.65411079999998,109.48423068359998,114.30153683367838,121.50253365420012,126.60564006767653,132.80931643099268,135.99674002533652,126.34097148353763,131.77363325732975,136.1221631548216,139.25297290738249,142.45579128425226,145.73227448379004,149.0841167969172,152.51305148324627,156.02085166736092,159.6093312557102,163.28034587459152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,IND,Historical,"national currency, constant prices",GDP,8561.627,9090.424,9460.567,10195.604,10585.151,11141.326,11673.499,12136.395,13304.86,14096.146,14876.15,15033.366,15857.554,16610.911,17717.019,19058.993,20497.856,21327.983,22646.994,24650.292,25597.107,26831.903,27852.582,30041.901,32422.087,35432.44,38714.888,42509.474,44163.5,47908.5,52823.9,56330.5,58998.5,63034.3162476325,67346.20413750429,71953.04846192805,76875.02583507038,82133.69306054807,88779.14245061968,95962.27614478616,103726.59826051201,112119.13283991258,121190.70864738403,131368.7308817912,142401.53924427935,154360.92168224455,167324.69514755782,181377.21193357967,196609.90853613894,213121.90060978854,231020.62789058132,250422.5532817305,271453.9206509441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,IDN,Historical,"national currency, constant prices",GDP,21.008852430307087,22.605525215010427,23.10284676974066,24.073166334069768,25.90272697545907,26.912933327501975,28.85066452708212,30.75480838586954,32.90764497288041,35.90224066541253,39.133442325299654,42.616318692251326,45.38637940724766,49.01728975982748,52.693586491814536,57.01446058414333,61.461588509706516,64.35028316966272,55.9203960744369,56.367759243032395,59.18614720518402,61.31684850457065,64.07610668727632,67.1517598082656,70.50934779867887,74.52838062320356,78.62744155747976,83.58097037560097,89.76596218339544,93.98496240601503,100.0,106.2,112.572,118.87603200000001,124.81983360000001,130.9360054464,137.48280571872002,144.49442881037473,152.00813910851423,159.60854606393994,156.2567665965972,162.03826696067128,170.78833337654754,181.0356333791404,191.53570011513054,201.8786279213476,212.578195201179,223.63226135164032,235.26113894192562,247.49471816690576,260.36444351158485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,IRN,Historical,"national currency, constant prices",GDP,37.15592975687171,35.03804176073002,43.16686744921938,47.95838973608273,44.553344064820855,45.39985760205245,40.95067155705131,40.8687702139372,38.37577523088704,40.71669751997114,46.25416838268722,52.1284477672885,53.84868654360901,53.04095624545488,52.139259989282145,53.39060222902492,56.807600771682516,57.60290718248607,58.812568233318274,59.98881959798464,63.46817113466775,64.99140724189978,70.25571122849365,76.29770239414411,79.57850359709231,82.12501571219926,86.23126649780923,93.3022303506296,93.58213704168148,94.5179584120983,100.0,102.60000000000001,98.80380000000001,97.32174300000001,102.18783015000001,100.75720052790001,109.62383417435522,112.69330153123717,110.1013555960187,108.67003797327047,110.62609865678934,115.05114260306091,118.50267688115274,120.87273041877579,123.29018502715131,125.75598872769434,128.27110850224824,130.8365306722932,133.45326128573907,136.12232651145385,138.84477304168294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,IRQ,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,26.762578765141782,33.39969829889694,31.963511272044375,29.853919528089445,27.52531380489847,50.04102049730542,76.76292544286652,78.06789517539524,82.43969730521738,84.00605155401651,90.89454778144587,93.98496240601503,100.0,107.5,122.4425,131.74813,132.67036690999998,135.98712608274997,156.65716924732794,151.3308254929188,158.44337429108597,167.63308999996897,141.31469486997383,149.6522618673023,163.869226744696,173.20977266914366,177.88643653121053,182.511483881022,187.25678246192857,192.1254588059387,197.12072073489313,202.24585947400035,207.50425182032436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,IRL,Historical,"national currency, constant prices",GDP,28.769833050108566,29.48907887636128,29.931415059506698,29.721895154090152,30.672995799021038,31.255782719202436,31.380805850079245,32.5105148606821,33.485830306502564,35.36103680366671,38.08383663754904,38.69317802374982,40.08613243260482,41.008113478554726,43.427592173789456,47.59664102247325,51.927935355518315,57.484224438558776,62.542836189151956,69.10983398901291,75.60615838398013,79.61328477833108,84.3104685802526,86.83978263766018,92.74488785702107,98.03134646487126,102.93291378811483,108.38835821888492,103.51088209903509,98.23182711198429,100.0,101.1,100.99889999999999,102.31188569999998,111.21301975589996,139.23870073438675,142.0234747490745,154.66356400174212,168.5832847618989,176.84386571523194,187.2776537924306,212.56013705440876,223.613264181238,234.79392739029993,244.18568448591193,251.5112550204893,259.056592671104,266.82829045123714,274.83313916477425,283.0781333397175,291.570477339909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ISR,Historical,"national currency, constant prices",GDP,28.428906825937382,29.765065446756438,30.18177636301103,30.966502548449316,31.6477656045152,33.07191505671838,34.262503998760245,36.83219179866726,38.15815070341928,38.692364813267154,41.246060890942786,43.14337969192616,46.24970302974484,48.00719174487515,51.367695167016414,56.350361598217006,59.73138329411003,62.06090724258032,64.6674653467687,66.99549409925237,72.95809307408582,73.0310511671599,72.88498906482558,73.68672394453866,77.29737341782105,80.54386310136954,85.21540716124898,90.41354699808515,93.57802114301812,94.60737937559131,100.0,105.5,108.45400000000001,113.65979200000001,118.319843472,121.041199871856,126.4880538660895,132.05352823619745,137.33566936564534,142.55442480153988,139.418227455906,150.8505221072903,158.3930482126548,163.9368049000977,169.67459307160112,175.61320382910714,181.75966596312588,188.12125427183528,194.7054981713495,201.5201906073467,208.57339727860384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ITA,Historical,"national currency, constant prices",GDP,66.12575477576372,66.5225093044183,66.65555432302715,67.25545431193439,69.27311794129243,71.07421900776603,72.99322292097571,75.25601283152595,78.26625334478699,80.84903970516496,82.46602049926825,83.62054478625801,84.2058885997618,83.53224149096371,85.28641856227394,87.58915186345533,88.72781083768024,90.32491143275848,91.95075983854814,93.42197199596491,96.97200693181158,98.9114470704478,99.20818141165914,99.3073895930708,100.69769304737379,101.50327459175278,103.33033353440433,104.88028853742038,103.83148565204618,98.32841691248773,100.0,100.69999999999999,97.67899999999999,95.92077799999998,95.92077799999998,96.68814422399998,97.94509009891198,99.61015663059347,100.5066480402688,101.00918128047013,91.91835496522782,97.98496639293286,100.2386206199703,101.9426771705098,103.26793197372642,104.4038792254374,105.44791801769176,105.9751576077802,106.5050333958191,107.03755856279818,107.57274635561217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,JAM,Historical,"national currency, constant prices",GDP,62.75868323299474,65.52006529524651,67.55118731939915,70.38833718681391,71.02183222149523,70.38263573150178,75.30942023270691,81.10824559062534,77.86391576700032,81.52351980804933,85.51817227864375,86.20231765687289,88.61598255126533,90.56553416739317,92.28627931657363,94.59343629948796,94.78262317208694,93.26610120133356,92.14690798691755,93.06837706678674,93.81292408332104,95.0324920964042,95.69771954107902,99.23853516409893,100.52863612123221,101.43339384632328,104.37496226786665,105.83621173961679,104.98952204569986,101.41987829614605,100.0,101.4,100.893,101.094786,101.701354716,102.61666690844399,104.15591691207064,104.88500833045512,106.77293848040331,107.84066786520735,97.05660107868661,101.32709152614882,103.86026881430253,107.28765768517451,109.11154786582246,111.07555572740726,113.07491573050059,114.8841143821886,116.72226021230362,118.58981637570048,120.48725343771169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,JPN,Historical,"national currency, constant prices",GDP,53.671089443313456,55.92527519993262,57.77080928153039,59.792787606383946,62.48346304867122,65.73260312720213,67.9017790303998,71.09316264482858,75.92749770467692,79.64794509220609,83.55069440172419,86.39141801138281,87.08254935547387,86.6471366086965,87.42696083817476,89.70006181996732,92.4807637363863,93.40557137375016,92.1912989458914,91.91472504905373,94.48833735042723,94.86629069982894,94.86629069982894,96.28928506032636,98.40764933165354,100.1789870196233,101.58149283789804,103.1052152304665,101.8679526477009,96.06147934678195,100.0,100.0,101.4,103.42800000000001,103.73828400000001,105.39809654400001,106.24128131635202,108.04738309873,108.69566739732238,108.47827606252774,103.59675363971398,105.2543016979494,107.78040493870019,110.25935425229028,111.1414290863086,111.91941908991275,112.4790161853623,112.92893225010374,113.38064797910415,113.83417057102056,114.28950725330465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,JOR,Historical,"national currency, constant prices",GDP,27.734612865898164,31.978008634380583,33.640865083368375,33.70814681353511,35.59580303509308,35.16865339867196,37.102929335598915,38.104708427660086,38.90490730464094,34.50865277921652,34.8882479597879,35.72556591082281,40.477066176962246,41.731855228448076,43.818447989870485,46.6228286612222,46.94918846185075,48.96800356571033,50.58394768337877,52.00029821851337,54.236311041909445,56.8396539719211,60.818429749955584,63.19034851020385,68.30876673953036,74.04670314565091,80.63685972561383,87.08780850366294,93.09686729041569,97.75171065493647,100.0,102.69999999999999,105.16479999999999,107.89908479999998,111.56765368319999,114.35684502527998,116.64398192578558,119.09350554622706,121.35628215160537,123.78340779463748,121.80287326992328,124.23893073532174,127.22066507296947,131.16450569023152,135.49293437800915,139.96420121248343,144.58301985249537,149.35425950762772,154.28295007137942,159.37428742373493,164.63363890871815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KAZ,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,54.82007557629719,49.77662862327785,43.50477341674484,39.937381996571766,40.13706890655462,40.81939907796604,40.043830495484684,41.12501391886277,45.15526528291132,51.251226096104354,56.273846253522585,61.50731395510018,67.4120160947898,73.95098165598442,81.86373669317476,89.14960925886732,92.09154636440994,93.19664492078286,100.0,107.5,112.875,119.53462499999999,124.67461387499998,125.92136001374998,127.05465225387371,132.00978369177477,137.4221848231375,143.6061831401787,139.87242237853405,145.46731927367543,148.81306761696996,155.36084259211665,162.1967196661698,169.1711786118151,174.41548514878136,179.82236518839358,185.39685850923377,191.14416112301998,197.06963011783358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KEN,Historical,"national currency, constant prices",GDP,36.46195804547531,37.9568983253398,39.892700139932124,40.53098334217104,41.17947907564578,42.86783771774726,45.868586357989564,48.52896436675296,51.48923119312489,53.857735828008636,56.065902996956986,56.794759735917424,56.17001737882233,56.113847361443504,57.51669354547958,59.9899113679352,62.44949773402054,62.69929572495662,64.58027459670532,66.00104063783284,66.19904375974633,68.84700551013619,69.19124053768685,71.19778651327977,74.47288469289064,78.7178391203854,83.36219162848813,89.11418285085381,89.29241121655552,92.50693802035153,100.0,105.1,109.9346,114.1121148,119.81772054000001,125.80860656700001,131.092568042814,136.07408562844094,143.69423442363365,150.87894614481533,150.4263093063809,161.25700357644033,170.4486527802974,179.48243137765317,189.17448267204645,199.579079219009,210.3563494968355,221.71559236966462,233.68823435762653,246.30739901293836,259.60799855963705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KIR,Historical,"national currency, constant prices",GDP,76.5608617814989,76.7139835050619,77.25098138959733,75.1652048920782,76.96916980948808,73.50555716806112,74.24061273974174,74.53757519070071,81.32049453305447,78.79955920252978,77.77516493289689,77.85294009782977,78.86502831910155,79.65367860229257,81.08744481713384,81.00635737231671,81.89742730341219,83.53537584948043,89.29931678309458,87.69192908099888,92.95344482585881,91.65209659829678,95.31818046222865,97.22454407147323,95.66895136632967,100.45239893464615,100.45239893464615,102.46144691333907,100.30975652815896,101.11223458038423,100.0,101.8,106.99179999999998,111.48545559999998,110.25911558839998,121.17476803165158,120.56889419149333,120.32775640311034,126.70512749247519,126.07160185501282,125.44124384573774,127.32286250342379,128.72341399096143,132.32766958270835,135.76818899185878,138.8908573386715,141.8075653427836,144.64371664963926,147.53659098263205,150.4873228022847,153.49706925833038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KWT,Historical,"national currency, constant prices",GDP,47.311588596390564,38.36969835167275,34.72457700826384,36.56497958970183,38.46635852836632,36.812305111646566,39.97816335124817,43.21639458269927,38.894755124429345,48.96849670165654,36.13875056582253,21.321862833835294,38.976365260250915,52.65706946659898,57.1855774407265,58.15773225721884,58.506678650762154,59.9693456170312,62.18821140486135,61.06882359957385,63.939058308753815,64.06693642537132,65.98894451813247,77.40503191976939,85.76477536710449,94.42701767918204,101.5090440051207,107.59958664542795,110.28957631156364,102.45901639344262,100.0,109.60000000000001,116.83360000000002,118.23560320000001,118.826781216,119.539741903296,123.00639441849158,117.22509388082247,120.03849613396221,119.31826515715844,108.69893955817133,110.11202577242754,119.14121188576661,122.23888339479655,125.41709436306125,128.67793881650084,132.02356522572987,135.58820148682457,139.24908292696884,143.00880816599698,146.87004598647889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KGZ,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,77.7888537330145,67.67630274772262,54.27639480367354,51.34546948427516,54.990997817658695,60.435106601606904,61.70424384024064,63.98730086232954,67.44261510889534,71.01707370966679,71.01707370966679,75.98826886934347,81.30744769019752,81.14483279481712,83.66032261145644,90.77145003343023,97.67008023597093,100.50251256281408,100.0,106.0,105.894,117.436446,122.13390384,126.89712608976,132.35370251161967,138.5743265296658,143.4244279582041,150.02195164428147,137.12006380287326,142.19350616357957,143.47324771905178,150.64691010500437,156.97408032941456,163.41001762292055,170.10982834546027,176.9142214792787,183.99079033844984,191.35042195198784,199.00443883006736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
